date,regime,mode,total_cost_USD,energy_adjusted_cost_USD,operating_cost_USD,DR_cost_USD,wear_cost_USD,battery_wear,converter_wear,Tj_peak_C,Tj_RMSE_C,FEC,thermal_exceedance_hours,DR_shortfall_kWh,terminal_SOC,terminal_correction_USD,solver_p95_seconds,max_rainflow_gap_USD,seeds,numerical_pass_seeds,terminal_service_seeds
2017-02-01,heatwave_dr,oracle,246.55520462120612,246.55520462120612,240.4176636936316,0.0,6.1375409275745145,0.00012258644188577363,2.739611095277831e-07,66.23567897744766,0.0,1.1759141668661202,0.0,0.0,0.5,0.0,0.028830537503381493,1.1338964373663885e-05,2,2,2
2017-02-01,heatwave_dr,rainflow,246.4143640030155,246.4143640030155,240.203353664397,0.0,6.211010338618471,0.00012419627687634268,3.9883160044558696e-08,56.05639181947872,0.5203893778188324,1.184340617263648,0.0,0.0,0.5,0.0,0.019402987498324364,2.5679677406742485e-07,2,2,2
2017-02-01,heatwave_dr,scalar,246.5459922668105,246.5459922668105,240.41704660824746,0.0,6.12894565856302,0.00012241583459306448,2.717976303265238e-07,66.18800179670194,0.5462272401077877,1.175015894155265,0.0,0.0,0.5,0.0,0.02688113749900367,2.239138785498085e-07,2,2,2
2017-02-01,heatwave_dr,waveform,246.55379699817274,246.55379699817274,240.4165574022255,0.0,6.137239595947235,0.00012258028861229255,2.741721777535468e-07,66.24174357123184,0.19575570600740425,1.1758817860954447,0.0,0.0,0.5,0.0,0.02974373750112136,1.1337467424432646e-05,2,2,2
2017-02-01,ordinary,economic,246.29547493451633,246.29547493451633,239.96564724117445,0.0,6.329827693341889,0.00012657575332810823,3.4667564549252185e-08,46.64864255097428,0.5265957500666916,1.196636535630995,0.0,0.0,0.5,0.0,0.008229937498981599,0.0,2,2,2
2017-02-01,ordinary,full,246.3489078952506,246.3489078952506,240.00530453794792,0.0,6.343603357302683,0.00012674211831651484,2.1658138256469673e-07,56.241738690516385,0.5182632864351029,1.197489341241245,0.0,0.0,0.5,0.0,0.028453825005271938,2.239138785498085e-07,2,2,2
2017-02-01,ordinary,full_mean,246.3489078952506,246.3489078952506,240.00530453794792,0.0,6.343603357302683,0.00012674211831651484,2.1658138256469673e-07,56.241738690516385,0.06704461636291312,1.197489341241245,0.0,0.0,0.5,0.0,0.025295375005953247,2.239138785498085e-07,2,2,2
2017-02-01,ordinary,infrared,246.454276211562,246.454276211562,240.23806999733108,0.0,6.2162062142309225,0.00012419627687634268,2.130790137929623e-07,56.193032710646506,0.5863496991050607,1.184340617263648,0.0,0.0,0.5,0.0,0.02807628748996649,2.239138785498085e-07,2,2,2
2017-02-01,ordinary,oracle,246.35021346845895,246.35021346845895,240.00630366229933,0.0,6.343909806159603,0.00012674835509781144,2.1640170896769976e-07,56.23567897744767,0.0,1.1975212951067775,0.0,0.0,0.5,0.0,0.028704724994895514,2.239138785498085e-07,2,2,2
2017-02-01,ordinary,rainflow,246.29736048116212,246.29736048116212,239.9675247312903,0.0,6.3298357498718305,0.00012657575332810823,3.493611554733099e-08,46.64731560257572,0.5268281149797419,1.1966365356309947,0.0,0.0,0.5,0.0,0.031017825000162702,2.5679677406742485e-07,2,2,2
2017-02-01,ordinary,scalar,246.454276211562,246.454276211562,240.23806999733108,0.0,6.2162062142309225,0.00012419627687634268,2.130790137929623e-07,56.193032710646506,0.548351221296306,1.184340617263648,0.0,0.0,0.5,0.0,0.02562657499947818,2.239138785498085e-07,2,2,2
