date,mode,regime,seed,overrides,operating_cost_USD,DR_cost_USD,battery_wear,converter_wear,wear_cost_USD,terminal_correction_USD,total_cost_USD,energy_adjusted_cost_USD,terminal_SOC,terminal_SOC_error,trip,thermal_exceedance_hours,DR_shortfall_kWh,Tj_RMSE_C,Tj_peak_C,FEC,solver_p95_seconds,max_rainflow_gap_USD,solver_status_counts,numerical_gate,terminal_service_met,elapsed_seconds,cooling,solver_fallback_intervals,cut_limit_intervals,latched_trip_intervals
2017-10-01,full,heatwave_dr,41,{'cooling': 1.4},28.52000948368151,0.0,5.8551010144558095e-05,8.075984466230559e-07,2.9517784606265964,0.0,31.471787944308105,31.471787944308105,0.5,0.0,0,0.0,0.0,0.9673667379612875,75.87556488192928,0.6940135071706702,0.04052442499960307,9.146997399112067e-05,{'optimal': 96},PASS,True,2.0108469999977387,1.4,0,0,0
2017-10-01,full_mean,heatwave_dr,41,{'cooling': 1.4},28.52000944676901,0.0,5.8551009299329965e-05,8.075965719658641e-07,2.951778362125474,0.0,31.471787808894483,31.471787808894483,0.5,0.0,0,0.0,0.0,1.4610657227590989,75.87554379097149,0.6940135071706702,0.047953624998626765,9.146997399112067e-05,{'optimal': 96},PASS,True,2.0506520999770146,1.4,0,0,0
2017-10-01,rainflow,heatwave_dr,41,{'cooling': 1.4},28.522430884418576,0.0,5.8588832820493905e-05,8.630942642615499e-07,2.955334468952542,0.0,31.47776535337112,31.47776535337112,0.5,0.0,0,0.0,0.0,2.2051855657807096,76.53905247724845,0.6939716431349797,0.03863337500661146,8.185221479894977e-05,{'optimal': 96},PASS,True,1.7489566000003833,1.4,0,0,0
2017-10-01,scalar,heatwave_dr,41,{'cooling': 1.4},28.52087872158982,0.0,5.8561982024830896e-05,8.097686400507183e-07,2.9523921604430665,0.0,31.473270882032885,31.473270882032885,0.5,0.0,0,0.0,0.0,2.1923360433980488,75.86943474930477,0.6939711619265421,0.04529315000399947,9.187151529399529e-05,{'optimal': 96},PASS,True,2.2686673999996856,1.4,0,0,0
2017-10-01,waveform,heatwave_dr,41,{'cooling': 1.4},28.522192409347053,0.0,5.855096035966316e-05,8.074495034051104e-07,2.951771503085311,0.0,31.473963912432364,31.473963912432364,0.5,0.0,0,0.0,0.0,1.9634785609508132,75.87464321490395,0.69401342243839,0.04818752498249523,8.85141914430676e-05,{'optimal': 96},PASS,True,2.011094999994384,1.4,0,0,0
2017-01-01,economic,heatwave_dr,41,{'cooling': 1.6},247.7636433960956,0.0,0.00013235435481994285,6.201078474897498e-07,6.636320976421835,0.0,254.39996437251745,254.39996437251745,0.5,0.0,0,0.0,0.0,4.364476619359949,73.6905411873094,1.2333624256210467,0.00940342499234248,0.0,{'optimal': 96},PASS,True,0.6713472999981605,1.6,0,0,0
2017-01-01,full,heatwave_dr,41,{'cooling': 1.6},247.65864155139693,0.0014728148061884383,0.00012723289623068937,6.572418398435926e-07,6.381362066729776,0.0,254.04147643293288,254.04147643293288,0.5,0.0,0,0.0,0.0007364074030942191,1.6981577808885457,73.20158223744467,1.2000000000000002,0.020447150003747083,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.4111512000090443,1.6,0,0,0
2017-01-01,full_mean,heatwave_dr,41,{'cooling': 1.6},247.65864155139693,0.0014728148061884383,0.00012723289623068937,6.572418398435926e-07,6.381362066729776,0.0,254.04147643293288,254.04147643293288,0.5,0.0,0,0.0,0.0007364074030942191,2.8662893023899856,73.20158223744467,1.2000000000000002,0.021098475008329842,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.5142131999891717,1.6,0,0,0
2017-01-01,rainflow,heatwave_dr,41,{'cooling': 1.6},247.65168078625663,0.0,0.00012723296139602628,6.181165814228288e-07,6.380191567243998,0.0,254.03187235350063,254.03187235350063,0.5,0.0,0,0.0,0.0,4.282158042403348,73.67352414924376,1.200000436794151,0.019230175006669015,5.6791766147590295e-05,{'optimal': 96},PASS,True,1.2773853999970015,1.6,0,0,0
2017-01-01,scalar,heatwave_dr,41,{'cooling': 1.6},247.65967128435693,0.006053508465146962,0.00012723289623068937,6.447449088474682e-07,6.3809871587998925,0.0,254.04671195162197,254.04671195162197,0.5,0.0,0,0.0,0.003026754232573481,4.144197799419699,73.04423992461979,1.2,0.02043817500816658,7.442217309971966e-06,{'optimal': 96},PASS,True,1.473789100011345,1.6,0,0,0
2017-01-01,waveform,heatwave_dr,41,{'cooling': 1.6},247.65864155139693,0.0014728148061884383,0.00012723289623068937,6.572418398435926e-07,6.381362066729776,0.0,254.04147643293288,254.04147643293288,0.5,0.0,0,0.0,0.0007364074030942191,3.8322666805822756,73.20158223744467,1.2000000000000002,0.021501750001334585,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.5782151000166778,1.6,0,0,0
2017-04-01,economic,heatwave_dr,41,{'cooling': 1.6},16.916990599966176,0.0,5.697731858514214e-05,4.6319227231853656e-06,2.987823610952668,0.0,19.904814210918843,19.904814210918843,0.5,0.0,0,0.0,0.0,3.0570703117938374,91.02883320083114,0.7034142013642575,0.009452074991713744,0.0,{'optimal': 96},PASS,True,0.6225941000157036,1.6,0,0,0
2017-04-01,full,heatwave_dr,41,{'cooling': 1.6},16.0044156841979,0.0,5.320653634797208e-05,3.1764545181992903e-06,2.755620452944583,0.0,18.760036137142485,18.760036137142485,0.5,0.0,0,0.0,0.0,1.2595622630810455,91.85161638047514,0.6791696820651976,0.06358864999492653,9.545706541791432e-05,{'optimal': 96},PASS,True,2.5152794999885373,1.6,0,0,0
2017-04-01,full_mean,heatwave_dr,41,{'cooling': 1.6},16.00414851130456,0.0,5.320760383717067e-05,3.1767743595205992e-06,2.7556834226441516,0.0,18.75983193394871,18.75983193394871,0.5,0.0,0,0.0,0.0,2.1267461960250524,91.85258889173568,0.6791696820651976,0.06593340000836179,9.544287016582942e-05,{'optimal': 96},PASS,True,2.7680088999914005,1.6,0,0,0
2017-04-01,rainflow,heatwave_dr,41,{'cooling': 1.6},15.47321819860256,0.0,5.3667119206519655e-05,2.1287000452560747e-06,2.747216961683665,0.0,18.220435160286225,18.220435160286225,0.5,0.0,0,0.0,0.0,2.8835664823393845,88.13314001178138,0.7024052393963852,0.0564883750048466,7.376570861400422e-05,{'optimal': 96},PASS,True,2.123011599993333,1.6,0,0,0
2017-04-01,scalar,heatwave_dr,41,{'cooling': 1.6},15.953949597680422,0.0,5.3376481960638796e-05,3.2371501415867723e-06,2.765938602279543,0.0,18.719888199959964,18.719888199959964,0.5,0.0,0,0.0,0.0,2.967633113360879,92.03474587457116,0.679014157839232,0.06263880000187783,9.170053627771679e-05,{'optimal': 96},PASS,True,2.7596137000073213,1.6,0,0,0
2017-04-01,waveform,heatwave_dr,41,{'cooling': 1.6},16.003476297737716,0.0,5.321029443945395e-05,3.177580870755705e-06,2.7558421480953688,0.0,18.759318445833085,18.759318445833085,0.5,0.0,0,0.0,0.0,2.8367087890451455,91.85504065056305,0.6791696820651976,0.06454247500369092,9.54070950549557e-05,{'optimal': 96},PASS,True,2.4573509999900125,1.6,0,0,0
2017-07-01,economic,heatwave_dr,41,{'cooling': 1.6},0.17680225431948626,0.0,3.1180583387428545e-05,2.0836586169665959e-07,1.565280145222327,0.0,1.7420823995418133,1.7420823995418133,0.5,0.0,0,0.0,0.0,2.210902705149702,75.9634244632275,0.419575132022816,0.00908397500461433,0.0,{'optimal': 96},PASS,True,0.6738733000238426,1.6,0,0,0
2017-07-01,full,heatwave_dr,41,{'cooling': 1.6},-0.7551411774061272,0.0,2.928355471776468e-05,2.3393322633800668e-07,1.4711957326783742,0.0,0.716054555272247,0.716054555272247,0.5,0.0,0,0.0,0.0,1.0095887749309902,77.1772176775801,0.3963344737827987,0.07981757500238018,9.03229553318452e-05,{'optimal': 96},PASS,True,2.4553273000055924,1.6,0,0,0
2017-07-01,full_mean,heatwave_dr,41,{'cooling': 1.6},-0.755202525605339,0.0,2.9283425905136433e-05,2.3391394035990356e-07,1.4711887134676187,0.0,0.7159861878622797,0.7159861878622797,0.5,0.0,0,0.0,0.0,1.5529205692790946,77.17709662969342,0.39632573249307007,0.09230504999868572,9.130970283616202e-05,{'optimal': 96},PASS,True,2.4923849000188056,1.6,0,0,0
2017-07-01,rainflow,heatwave_dr,41,{'cooling': 1.6},0.1692011467437804,0.0,3.111239027737335e-05,2.3141758745241072e-07,1.5625620414922399,0.0,1.7317631882360203,1.7317631882360203,0.5,0.0,0,0.0,0.0,2.2201475556850365,76.57841534756453,0.4152831466705703,0.0689747499927762,8.442808477324149e-05,{'optimal': 96},PASS,True,1.8250330000009853,1.6,0,0,0
2017-07-01,scalar,heatwave_dr,41,{'cooling': 1.6},-0.7633657308576371,0.0,2.9259100957465016e-05,2.3410920219689526e-07,1.4699783239391575,0.0,0.7066125930815204,0.7066125930815204,0.5,0.0,0,0.0,0.0,2.174457693979223,77.1681934645513,0.3957225562189041,0.09531932499521645,6.390032981418159e-05,{'optimal': 96},PASS,True,2.5107705000264104,1.6,0,0,0
2017-07-01,waveform,heatwave_dr,41,{'cooling': 1.6},-0.755017508915345,0.0,2.9283426392839745e-05,2.339844879448238e-07,1.471190854280332,0.0,0.716173345364987,0.716173345364987,0.5,0.0,0,0.0,0.0,2.0905905178332898,77.1770965307829,0.396325765595749,0.11057029999210499,9.130706249141363e-05,{'optimal': 96},PASS,True,2.752601299987873,1.6,0,0,0
2017-10-01,economic,heatwave_dr,41,{'cooling': 1.6},27.886063374154993,0.0,6.312489908359001e-05,6.076925595209267e-06,3.3385527220357782,0.0,31.224616096190772,31.224616096190772,0.5,0.0,0,0.0,0.0,3.2830928986721113,95.95052638354639,0.7162948435697123,0.008994975003588479,0.0,{'optimal': 96},PASS,True,0.6568378999945708,1.6,0,0,0
2017-10-01,full,heatwave_dr,41,{'cooling': 1.6},28.51998956618766,0.0,5.855055398575151e-05,1.0208120410650193e-06,2.958152060519526,0.0,31.47814162670719,31.47814162670719,0.5,0.0,0,0.0,0.0,1.3190321589490748,77.83668831298935,0.6940135071706702,0.04098122500727186,9.146997399112067e-05,{'optimal': 96},PASS,True,1.911421299999347,1.6,0,0,0
2017-10-01,full_mean,heatwave_dr,41,{'cooling': 1.6},28.51998902452231,0.0,5.855054157793121e-05,1.0207785708296559e-06,2.95815043602145,0.0,31.47813946054376,31.47813946054376,0.5,0.0,0,0.0,0.0,2.172083464232134,77.83637244778218,0.6940135071706702,0.039482325009885244,9.146997399112067e-05,{'optimal': 96},PASS,True,1.8290938999853097,1.6,0,0,0
2017-10-01,rainflow,heatwave_dr,41,{'cooling': 1.6},28.522430884418576,0.0,5.8588832820493905e-05,1.0830272248416938e-06,2.961932457769946,0.0,31.484363342188523,31.484363342188523,0.5,0.0,0,0.0,0.0,3.1423362172982015,78.52489204883057,0.6939716431349797,0.04519267498108093,8.185221479894977e-05,{'optimal': 96},PASS,True,1.8273189999745227,1.6,0,0,0
2017-10-01,scalar,heatwave_dr,41,{'cooling': 1.6},28.520861140809693,0.0,5.8561579260339575e-05,1.0242528003011265e-06,2.9588065470260125,0.0,31.479667687835704,31.479667687835704,0.5,0.0,0,0.0,0.0,3.123875123028514,77.83141784889105,0.6939711619265421,0.038606774985964876,9.187151529399529e-05,{'optimal': 96},PASS,True,1.8798502999998163,1.6,0,0,0
2017-10-01,waveform,heatwave_dr,41,{'cooling': 1.6},28.51999030322457,0.0,5.855057086870748e-05,1.0208575850353158e-06,2.9581542709864337,0.0,31.478144574211004,31.478144574211004,0.5,0.0,0,0.0,0.0,2.9061512284639734,77.8371181032959,0.6940135071706702,0.04321732500102371,9.146997399112067e-05,{'optimal': 96},PASS,True,1.8300558000046294,1.6,0,0,0
2017-01-01,economic,heatwave_dr,41,{'cooling': 1.8},247.7636433960956,0.0,0.00013235435481994285,1.0568823310004374e-06,6.6494242109271555,0.0,254.41306760702275,254.41306760702275,0.5,0.0,0,0.0,0.0,5.666264452785357,78.49587117278291,1.2333624256210467,0.009076200003619306,0.0,{'optimal': 96},PASS,True,0.6502409999957308,1.8,0,0,0
2017-01-01,full,heatwave_dr,41,{'cooling': 1.8},247.65864155139693,0.0014728148061884383,0.00012723289623068937,1.0884342416898612e-06,6.394297838785164,0.0,254.0544122049883,254.0544122049883,0.5,0.0,0,0.0,0.0007364074030942191,2.200581778070508,77.89830821644722,1.2000000000000002,0.021316899990779348,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.5207028000149876,1.8,0,0,0
2017-01-01,full_mean,heatwave_dr,41,{'cooling': 1.8},247.65864155139693,0.0014728148061884383,0.00012723289623068937,1.0884342416898612e-06,6.394297838785164,0.0,254.0544122049883,254.0544122049883,0.5,0.0,0,0.0,0.0007364074030942191,3.801764198545248,77.89830821644722,1.2000000000000002,0.020316900008765515,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.4278422000061255,1.8,0,0,0
2017-01-01,rainflow,heatwave_dr,41,{'cooling': 1.8},247.65168078625663,0.0,0.00012723296139602628,1.0523383090330555e-06,6.393218219072305,0.0,254.04489900532894,254.04489900532894,0.5,0.0,0,0.0,0.0,5.557848866352866,78.4616048827033,1.200000436794151,0.020897549991786946,5.6791766147590295e-05,{'optimal': 96},PASS,True,1.2748633000010159,1.8,0,0,0
2017-01-01,scalar,heatwave_dr,41,{'cooling': 1.8},247.65967128435693,0.006053508465146962,0.00012723289623068937,1.0681932436099977e-06,6.393690608842768,0.0,254.05941540166486,254.05941540166486,0.5,0.0,0,0.0,0.003026754232573481,5.384274932309808,77.73164076783954,1.2,0.020869850013696123,7.442217309971966e-06,{'optimal': 96},PASS,True,1.5120293999789283,1.8,0,0,0
2017-01-01,waveform,heatwave_dr,41,{'cooling': 1.8},247.65864155139693,0.0014728148061884383,0.00012723289623068937,1.0884342416898612e-06,6.394297838785164,0.0,254.0544122049883,254.0544122049883,0.5,0.0,0,0.0,0.0007364074030942191,5.0797397296527445,77.89830821644722,1.2000000000000002,0.019223375005822163,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.3876097000029404,1.8,0,0,0
2017-04-01,economic,heatwave_dr,41,{'cooling': 1.8},16.916990599966176,0.0,5.697731858514214e-05,5.639295965944485e-06,3.018044808235442,0.0,19.935035408201617,19.935035408201617,0.5,0.0,0,0.0,0.0,4.008012803485348,93.10434206321443,0.7034142013642575,0.009354375004477333,0.0,{'optimal': 96},PASS,True,0.8237803999800235,1.8,0,0,0
2017-04-01,full,heatwave_dr,41,{'cooling': 1.8},16.00766906099439,0.0,5.319350162917734e-05,4.373955743232596e-06,2.790893753755845,0.0,18.798562814750237,18.798562814750237,0.5,0.0,0,0.0,0.0,1.6167687921560827,95.30798312009745,0.6791696820651976,0.057245349991717376,9.563047057747909e-05,{'optimal': 96},PASS,True,2.4508265999902505,1.8,0,0,0
2017-04-01,full_mean,heatwave_dr,41,{'cooling': 1.8},16.00937877862181,0.0,5.318667318913552e-05,4.370746354090515e-06,2.7904560500794915,0.0,18.7998348287013,18.7998348287013,0.5,0.0,0,0.0,0.0,2.811929182780437,95.30055582595766,0.6791696820651978,0.06930167500831885,9.572136494728767e-05,{'optimal': 96},PASS,True,2.5996414000110235,1.8,0,0,0
2017-04-01,rainflow,heatwave_dr,41,{'cooling': 1.8},15.47321819860256,0.0,5.3667119206519655e-05,2.8593361398652245e-06,2.7691360445219395,0.0,18.2423542431245,18.2423542431245,0.5,0.0,0,0.0,0.0,3.7768551988128882,91.19721125678015,0.7024052393963852,0.053723174998594914,7.376570861400422e-05,{'optimal': 96},PASS,True,2.3284055000112858,1.8,0,0,0
2017-04-01,scalar,heatwave_dr,41,{'cooling': 1.8},15.956201875696042,0.0,5.336730229057193e-05,4.470376048437144e-06,2.802476395981711,0.0,18.758678271677752,18.758678271677752,0.5,0.0,0,0.0,0.0,3.8818473713819546,95.52914592078471,0.6790141578392319,0.07937827498972183,9.166460482248895e-05,{'optimal': 96},PASS,True,2.7315321000060067,1.8,0,0,0
2017-04-01,waveform,heatwave_dr,41,{'cooling': 1.8},16.00666100371294,0.0,5.319753382414127e-05,4.375853204679866e-06,2.791152287347459,0.0,18.797813291060397,18.797813291060397,0.5,0.0,0,0.0,0.0,3.751074715173178,95.31237178889714,0.6791696820651976,0.06734799999685492,9.557681469329893e-05,{'optimal': 96},PASS,True,2.6139702000073157,1.8,0,0,0
2017-07-01,economic,heatwave_dr,41,{'cooling': 1.8},0.17680225431948626,0.0,3.1180583387428545e-05,2.7934749567771735e-07,1.5674095942417587,0.0,1.744211848561245,1.744211848561245,0.5,0.0,0,0.0,0.0,2.908387852560946,78.11979713730244,0.419575132022816,0.009206949995132163,0.0,{'optimal': 96},PASS,True,0.5930062999832444,1.8,0,0,0
2017-07-01,full,heatwave_dr,41,{'cooling': 1.8},-0.7558892598177458,0.0,2.928355387404991e-05,3.118419675005844e-07,1.473532952727513,0.0,0.7176436929097672,0.7176436929097672,0.5,0.0,0,0.0,0.0,1.2624042338273627,79.35651262966319,0.3963344165397659,0.0778305999992881,9.032749036275156e-05,{'optimal': 96},PASS,True,2.4356968000065535,1.8,0,0,0
2017-07-01,full_mean,heatwave_dr,41,{'cooling': 1.8},-0.7559683782426245,0.0,2.9283425000937106e-05,3.1181498198921336e-07,1.4735256995065318,0.0,0.7175573212639073,0.7175573212639073,0.5,0.0,0,0.0,0.0,2.0606636920738914,79.35634588045819,0.39632567112074185,0.10002180001902161,9.131459813421783e-05,{'optimal': 96},PASS,True,2.8868652999808546,1.8,0,0,0
2017-07-01,rainflow,heatwave_dr,41,{'cooling': 1.8},0.1692011467437804,0.0,3.111239027737335e-05,3.025866163804213e-07,1.5646971123600801,0.0,1.7338982591038605,1.7338982591038605,0.5,0.0,0,0.0,0.0,2.911498477900066,78.6087305242742,0.4152831466705703,0.06215979998523835,8.442808477324149e-05,{'optimal': 96},PASS,True,1.7863573000067845,1.8,0,0,0
2017-07-01,scalar,heatwave_dr,41,{'cooling': 1.8},-0.7641527692700247,0.0,2.9259100957465016e-05,3.149583197038014e-07,1.4724037974643647,0.0,0.7082510281943399,0.7082510281943399,0.5,0.0,0,0.0,0.0,2.852577859235932,79.34453302371934,0.3957225562189041,0.08299067501502577,6.390915929260776e-05,{'optimal': 96},PASS,True,2.665786700003082,1.8,0,0,0
2017-07-01,waveform,heatwave_dr,41,{'cooling': 1.8},-0.7556571916182802,0.0,2.9283554317149396e-05,3.1192204665867385e-07,1.47353537725723,0.0,0.7178781856389498,0.7178781856389498,0.5,0.0,0,0.0,0.0,2.7672491834156085,79.35651242779348,0.39633444660250255,0.09226254998793593,9.032510865356058e-05,{'optimal': 96},PASS,True,2.8369937999814283,1.8,0,0,0
2017-10-01,economic,heatwave_dr,41,{'cooling': 1.8},27.886063374154993,0.0,6.312489908359001e-05,7.258400109602294e-06,3.3739969574675692,0.0,31.26006033162256,31.26006033162256,0.5,0.0,0,0.0,0.0,4.264337998018085,98.2136809346502,0.7162948435697123,0.009341100012534298,0.0,{'optimal': 96},PASS,True,0.6927994999859948,1.8,0,0,0
2017-10-01,full,heatwave_dr,41,{'cooling': 1.8},28.522153276123102,0.0,5.855006392611039e-05,1.2652488770424755e-06,2.9654606626167936,0.0,31.487613938739898,31.487613938739898,0.5,0.0,0,0.0,0.0,1.6885845011616418,79.73718952617995,0.69401342243839,0.04283217500051251,8.874862331742506e-05,{'optimal': 96},PASS,True,2.1637422000057995,1.8,0,0,0
2017-10-01,full_mean,heatwave_dr,41,{'cooling': 1.8},28.522152199363713,0.0,5.8550039251260316e-05,1.26516921587173e-06,2.9654570390391677,0.0,31.487609238402882,31.487609238402882,0.5,0.0,0,0.0,0.0,2.8799813598766666,79.73655135856205,0.6940134224383899,0.03925070000695996,8.875508082750727e-05,{'optimal': 96},PASS,True,2.0510099999955855,1.8,0,0,0
2017-10-01,rainflow,heatwave_dr,41,{'cooling': 1.8},28.522430884418576,0.0,5.8588832820493905e-05,1.3340825078444815e-06,2.96946411626003,0.0,31.491895000678607,31.491895000678607,0.5,0.0,0,0.0,0.0,4.075511180610944,80.44838772613322,0.6939716431349797,0.041322124998259824,8.185221479894977e-05,{'optimal': 96},PASS,True,1.727868000016315,1.8,0,0,0
2017-10-01,scalar,heatwave_dr,41,{'cooling': 1.8},28.520842780066005,0.0,5.856115848634712e-05,1.270203095516862e-06,2.966164017182862,0.0,31.487006797248867,31.487006797248867,0.5,0.0,0,0.0,0.0,4.052427201183211,79.73287316068104,0.6939711619265422,0.047083375007787254,9.187151529399529e-05,{'optimal': 96},PASS,True,2.0757977000030223,1.8,0,0,0
2017-10-01,waveform,heatwave_dr,41,{'cooling': 1.8},28.522156499270586,0.0,5.855013778428001e-05,1.2654873583322507e-06,2.965471509963968,0.0,31.487628009234555,31.487628009234555,0.5,0.0,0,0.0,0.0,3.8493414653360363,79.73909975307217,0.69401342243839,0.05231265000475105,8.87292958133834e-05,{'optimal': 96},PASS,True,2.1355588999867905,1.8,0,0,0
2017-01-01,economic,heatwave_dr,41,{'cooling': 2.0},247.7636433960956,0.0,0.00013235435481994285,1.7183940830719245e-06,6.6692695634893004,0.0,254.4329129595849,254.4329129595849,0.5,0.0,0,0.0,0.0,6.959089077792767,83.23736095677293,1.2333624256210467,0.00950137498875847,0.0,{'optimal': 96},PASS,True,0.6848157999920659,2.0,0,0,0
2017-01-01,full,heatwave_dr,41,{'cooling': 2.0},247.65864155139693,0.0014728148061884383,0.00012723289623068937,1.719149500655623e-06,6.413219296554137,0.0,254.07333366275725,254.07333366275725,0.5,0.0,0,0.0,0.0007364074030942191,2.705101051335347,82.4812081150189,1.2000000000000002,0.020838450000155717,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.4953517999965698,2.0,0,0,0
2017-01-01,full_mean,heatwave_dr,41,{'cooling': 2.0},247.65864155139693,0.0014728148061884383,0.00012723289623068937,1.719149500655623e-06,6.413219296554137,0.0,254.07333366275725,254.07333366275725,0.5,0.0,0,0.0,0.0007364074030942191,4.728355907600789,82.4812081150189,1.2000000000000002,0.020012874992971774,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.4326614000019617,2.0,0,0,0
2017-01-01,rainflow,heatwave_dr,41,{'cooling': 2.0},247.65168078625663,0.0,0.00012723296139602628,1.7005567406332599e-06,6.412664772020312,0.0,254.06434555827695,254.06434555827695,0.5,0.0,0,0.0,0.0,6.8240149403878165,83.13714293134072,1.200000436794151,0.01853442499123048,5.6791766147590295e-05,{'optimal': 96},PASS,True,1.2754825000010896,2.0,0,0,0
2017-01-01,scalar,heatwave_dr,41,{'cooling': 2.0},247.65967128435693,0.006053508465146962,0.00012723289623068937,1.6878710668335705e-06,6.412280943539475,0.0,254.07800573636158,254.07800573636158,0.5,0.0,0,0.0,0.003026754232573481,6.614979776486257,82.30627664223681,1.2,0.0217232499999227,7.442217309971966e-06,{'optimal': 96},PASS,True,1.4964385999774095,2.0,0,0,0
2017-01-01,waveform,heatwave_dr,41,{'cooling': 2.0},247.65864155139693,0.0014728148061884383,0.00012723289623068937,1.719149500655623e-06,6.413219296554137,0.0,254.07333366275725,254.07333366275725,0.5,0.0,0,0.0,0.0007364074030942191,6.315884844266052,82.4812081150189,1.2000000000000002,0.021131649991730228,6.8986616303945425e-06,{'optimal': 96},PASS,True,1.5661354000039864,2.0,0,0,0
2017-04-01,economic,heatwave_dr,41,{'cooling': 2.0},16.916990599966176,0.0,5.697731858514214e-05,6.67404777574545e-06,3.0490873625294705,0.0,19.966077962495646,19.966077962495646,0.5,0.0,0,0.0,0.0,4.947909997878745,95.02184745394764,0.7034142013642575,0.009704575008072425,0.0,{'optimal': 96},PASS,True,0.8301074000191875,2.0,0,0,0
2017-04-01,full,heatwave_dr,41,{'cooling': 2.0},16.005206105811425,0.0,5.320330700772454e-05,5.787562250307317e-06,2.8337922178954464,0.0,18.83899832370687,18.83899832370687,0.5,0.0,0,0.0,0.0,1.9792281365209237,98.49569939546005,0.6791696820651978,0.05862289998185588,9.550001395863816e-05,{'optimal': 96},PASS,True,2.686820800008718,2.0,0,0,0
2017-04-01,full_mean,heatwave_dr,41,{'cooling': 2.0},16.00528982525514,0.0,5.3202969835373594e-05,5.787329302177973e-06,2.8337683708340187,0.0,18.83905819608916,18.83905819608916,0.5,0.0,0,0.0,0.0,3.489317207042155,98.49527537171105,0.6791696820651976,0.06246307500259718,9.550449864681454e-05,{'optimal': 96},PASS,True,2.4632594999857247,2.0,0,0,0
2017-04-01,rainflow,heatwave_dr,41,{'cooling': 2.0},15.47321819860256,0.0,5.3667119206519655e-05,3.7074624559261835e-06,2.7945798340037684,0.0,18.26779803260633,18.26779803260633,0.5,0.0,0,0.0,0.0,4.662129248651503,94.03503292406421,0.7024052393963852,0.05600177501037251,7.376570861400422e-05,{'optimal': 96},PASS,True,2.1283340999798384,2.0,0,0,0
2017-04-01,scalar,heatwave_dr,41,{'cooling': 2.0},15.988457130837947,0.0,5.3237133142343334e-05,5.841139970226424e-06,2.837090856223959,0.0,18.825547987061906,18.825547987061906,0.5,0.0,0,0.0,0.0,4.7822398567873075,98.57122191855869,0.6790141578392319,0.057343999986187555,9.864535539683139e-05,{'optimal': 96},PASS,True,2.4858684000209905,2.0,0,0,0
2017-04-01,waveform,heatwave_dr,41,{'cooling': 2.0},16.00821187354631,0.0,5.319130732986179e-05,5.779283430676482e-06,2.8329438694133837,0.0,18.841155742959693,18.841155742959693,0.5,0.0,0,0.0,0.0,4.654673568886448,98.48061924899207,0.6791696820651976,0.055133900001237635,9.945634241113888e-05,{'optimal': 96},PASS,True,2.3634257999947295,2.0,0,0,0
2017-07-01,economic,heatwave_dr,41,{'cooling': 2.0},0.17680225431948626,0.0,3.1180583387428545e-05,3.6451022024723397e-07,1.5699644759788443,0.0,1.7467667302983305,1.7467667302983305,0.5,0.0,0,0.0,0.0,3.6024330605556294,80.18282540094457,0.419575132022816,0.008875525003531948,0.0,{'optimal': 96},PASS,True,0.6343839999753982,2.0,0,0,0
2017-07-01,full,heatwave_dr,41,{'cooling': 2.0},-0.7565985209376045,0.0,2.9283424344943204e-05,4.038038855343195e-07,1.4762853338131898,0.0,0.7196868128755853,0.7196868128755853,0.5,0.0,0,0.0,0.0,1.5236923788095609,81.41333665037372,0.39632562659518905,0.08412735001184046,9.13181497508575e-05,{'optimal': 96},PASS,True,2.4552617000008468,2.0,0,0,0
2017-07-01,full_mean,heatwave_dr,41,{'cooling': 2.0},-0.7566489347511687,0.0,2.9283552860696562e-05,4.037954775474559e-07,1.4762915073612517,0.0,0.719642572610083,0.719642572610083,0.5,0.0,0,0.0,0.0,2.563882167108827,81.4135523624381,0.3963343477871549,0.0929995750047965,9.03329373831141e-05,{'optimal': 96},PASS,True,2.7423261999792885,2.0,0,0,0
2017-07-01,rainflow,heatwave_dr,41,{'cooling': 2.0},0.1692011467437804,0.0,3.111239027737335e-05,3.851530876046607e-07,1.5671741064968072,0.0,1.7363752532405876,1.7363752532405876,0.5,0.0,0,0.0,0.0,3.5992740870189954,80.53078717307487,0.4152831466705703,0.06563074999576202,8.442808477324149e-05,{'optimal': 96},PASS,True,1.8716541999892797,2.0,0,0,0
2017-07-01,scalar,heatwave_dr,41,{'cooling': 2.0},-0.763365714825224,0.0,2.925910095746502e-05,4.0401432486110644e-07,1.4750754776190842,0.0,0.7117097627938602,0.7117097627938602,0.5,0.0,0,0.0,0.0,3.5235258566158856,81.3985017643393,0.39572255621890423,0.09319627500372007,6.338420736604067e-05,{'optimal': 96},PASS,True,2.6886406000121497,2.0,0,0,0
