date,mode,regime,seed,overrides,operating_cost_USD,DR_cost_USD,battery_wear,converter_wear,wear_cost_USD,terminal_correction_USD,total_cost_USD,energy_adjusted_cost_USD,terminal_SOC,terminal_SOC_error,trip,thermal_exceedance_hours,DR_shortfall_kWh,Tj_RMSE_C,Tj_peak_C,FEC,solver_p95_seconds,max_rainflow_gap_USD,solver_status_counts,numerical_gate,terminal_service_met,elapsed_seconds
2017-02-01,economic,heatwave_dr,41,{},240.2021934074295,0.0,0.00012419627687634268,3.988009356632532e-08,6.211010246624124,0.0,246.4132036540536,246.4132036540536,0.5,0.0,0,0.0,0.0,0.5426803996697587,56.09738837557006,1.184340617263648,0.010404449989437126,0.0,{'optimal': 96},PASS,True,0.9587708000035491
2017-02-01,rainflow,ordinary,41,{},239.9675247312903,0.0,0.00012657575332810823,3.493611554733099e-08,6.3298357498718305,0.0,246.29736048116212,246.29736048116212,0.5,0.0,0,0.0,0.0,0.5510339700655882,46.64731560257572,1.1966365356309947,0.030975225003203377,2.5679677406742485e-07,{'optimal': 96},PASS,True,1.6466178999980912
2017-02-01,rainflow,heatwave_dr,73,{},240.203353664397,0.0,0.00012419627687634268,3.9883160044558696e-08,6.211010338618471,0.0,246.4143640030155,246.4143640030155,0.5,0.0,0,0.0,0.0,0.49817834056281646,56.05639181947872,1.184340617263648,0.019228299985115882,2.5679677406742485e-07,{'optimal': 96},PASS,True,1.0830693999887444
2017-02-01,rainflow,heatwave_dr,41,{},240.203353664397,0.0,0.00012419627687634268,3.9883160044558696e-08,6.211010338618471,0.0,246.4143640030155,246.4143640030155,0.5,0.0,0,0.0,0.0,0.5426004150748484,56.05639181947872,1.184340617263648,0.019577675011532847,2.5679677406742485e-07,{'optimal': 96},PASS,True,1.104464799980633
2017-02-01,rainflow,ordinary,73,{},239.9675247312903,0.0,0.00012657575332810823,3.493611554733099e-08,6.3298357498718305,0.0,246.29736048116212,246.29736048116212,0.5,0.0,0,0.0,0.0,0.5026222598938956,46.64731560257572,1.1966365356309947,0.031060424997122027,2.5679677406742485e-07,{'optimal': 96},PASS,True,1.6620119999861345
2017-02-01,scalar,ordinary,73,{},240.23806999733108,0.0,0.00012419627687634268,2.130790137929623e-07,6.2162062142309225,0.0,246.454276211562,246.454276211562,0.5,0.0,0,0.0,0.0,0.5286347561944026,56.193032710646506,1.184340617263648,0.02315722499770345,2.239138785498085e-07,{'optimal': 96},PASS,True,1.5547521999978926
2017-02-01,scalar,heatwave_dr,41,{},240.41704660824746,0.0,0.00012241583459306448,2.717976303265238e-07,6.12894565856302,0.0,246.5459922668105,246.5459922668105,0.5,0.0,0,0.0,0.0,0.5641303441016132,66.18800179670194,1.175015894155265,0.02501075000327546,2.239138785498085e-07,{'optimal': 96},PASS,True,1.564642699988326
2017-02-01,scalar,ordinary,41,{},240.23806999733108,0.0,0.00012419627687634268,2.130790137929623e-07,6.2162062142309225,0.0,246.454276211562,246.454276211562,0.5,0.0,0,0.0,0.0,0.5680676863982094,56.193032710646506,1.184340617263648,0.028095925001252908,2.239138785498085e-07,{'optimal': 96},PASS,True,1.94798319999245
2017-02-01,scalar,heatwave_dr,73,{},240.41704660824746,0.0,0.00012241583459306448,2.717976303265238e-07,6.12894565856302,0.0,246.5459922668105,246.5459922668105,0.5,0.0,0,0.0,0.0,0.528324136113962,66.18800179670194,1.175015894155265,0.02875152499473188,2.239138785498085e-07,{'optimal': 96},PASS,True,1.9614494999987073
2017-02-01,waveform,ordinary,73,{},240.00431637524946,0.0,0.00012673612166734562,2.1652220889456e-07,6.343301749634118,0.0,246.34761812488358,246.34761812488358,0.5,0.0,0,0.0,0.0,0.20365482191451,56.23953950793322,1.197458617636756,0.022114024999609683,2.239138785498085e-07,{'optimal': 96},PASS,True,1.5165366999863181
2017-02-01,waveform,ordinary,41,{},240.00629270064638,0.0,0.0001267481149656841,2.1664055623483347e-07,6.34390496497125,0.0,246.35019766561763,246.35019766561763,0.5,0.0,0,0.0,0.0,0.18688827378952313,56.243937873099554,1.1975200648457338,0.028259075006644707,2.239138785498085e-07,{'optimal': 96},PASS,True,1.689054299989948
2017-02-01,waveform,heatwave_dr,41,{},240.41740788779964,0.0,0.00012258610341947252,2.742248750144075e-07,6.1375319172240586,0.0,246.5549398050237,246.5549398050237,0.5,0.0,0,0.0,0.0,0.18760553238988995,66.24394763453044,1.1759123857998626,0.030392699998628814,1.139272602301844e-05,{'optimal': 96},PASS,True,1.9822666000109166
